Increasing opposition can be expected in coming weeks  it was indicated .,en,en,en
Misunderstanding of the real meaning of a home rule charter was cited as a factor which has caused the Citizens Group to obtain signatures under what were termed `` false pretenses '' .,en,en,en
Several signers affixed their names  it was learned  after being told that no tax increase would be possible without consent of the General Assembly and that a provision could be included in the charter to have the town take over the Johnston Sanitary District sewer system .,en,en,en
Action on a new ordinance permitting motorists who plead guilty to minor traffic offenses to pay fines at the local police station may be taken at Monday's special North Providence Town Council meeting .,en,en,en
Council president Frank SanAntonio said yesterday he may ask the council to formally request Town Solicitor Michael A. Abatuno to draft the ordinance .,en,en,en
At the last session of the General Assembly  the town was authorized to adopt such an ordinance as a means of making enforcement of minor offenses more effective .,en,en,en
Nothing has been done yet to take advantage of the enabling legislation .,en,en,en
At present all offenses must be taken to Sixth District Court for disposition .,en,en,en
Local police have hesitated to prosecute them because of the heavy court costs involved even for the simplest offense .,en,en,en
-- James P. Mitchell and Sen. Walter H. Jones R-Bergen  last night disagreed on the value of using as a campaign issue a remark by Richard J. Hughes  Democratic gubernatorial candidate  that the GOP is `` Campaigning on the carcass of Eisenhower Republicanism '' .,en,en,en
Mitchell was for using it  Jones against  and Sen. Wayne Dumont Jr. R-Warren did not mention it when the three Republican gubernatorial candidates spoke at staggered intervals before 100 persons at the Park Hotel .,en,en,en
The controversial remark was first made Sunday by Hughes at a Westfield Young Democratic Club cocktail party at the Scotch Plains Country Club .,en,en,en
It was greeted with a chorus of boos by 500 women in Trenton Monday at a forum of the State Federation of Women's Clubs .,np,en,en
Hughes said Monday  `` It is the apparent intention of the Republican Party to campaign on the carcass of what they call Eisenhower Republicanism  but the heart stopped beating and the lifeblood congealed after Eisenhower retired .,en,en,en
Now he's gone  the Republican Party is not going to be able to sell the tattered remains to the people of the state '' .,en,en,en
Sunday he had added  `` We can love Eisenhower the man  even if we considered him a mediocre president but there is nothing left of the Republican Party without his leadership '' .,en,en,en
Mitchell said the statement should become a major issue in the primary and the fall campaign .,en,en,en
`` How can a man with any degree of common decency charge this '' ? ?,en,en,en
He asked .,en,en,en
The former secretary of labor said he was proud to be an Eisenhower Republican `` and proud to have absorbed his philosophy '' while working in his adminstration .,en,en,en
Mitchell said the closeness of the outcome in last fall's Presidential election did not mean that Eisenhower Republicanism was a dead issue .,en,en,en
Jones said he regretted Hughes had made a personal attack on a past president .,en,en,en
`` He is wrong to inject Eisenhower into this campaign ''  he said  `` because the primary is being waged on state issues and I will not be forced into re-arguing an old national campaign '' .,en,en,en
The audience last night did not respond with either applause or boos to mention of Hughes' remark .,en,en,en
Dumont spoke on the merit of having an open primary .,en,en,en
He then launched into what the issues should be in the campaign .,en,en,en
State aid to schools  the continuance of railroad passenger service  the proper uses of surplus funds of the Port of New York Authority  and making New Jersey attractive to new industry .,en,en,en
Mitchell decried the high rate of unemployment in the state and said the Meyner administration and the Republican-controlled State Senate `` Must share the blame for this '' .,en,en,en
Noting that Plainfield last year had lost the Mack Truck Co. plant  he said industry will not come into this state until there is tax reform .,en,en,en
`` But I am not in favor of a sales or state income tax at this time ''  Mitchell said .,en,en,en
Jones  unhappy that the candidates were limited to eight minutes for a speech and no audience questions  saved his barbs for Mitchell .,en,en,en
He said Mitchell is against the centralization of government in Washington but looks to the Kennedy Administration for aid to meet New Jersey school and transportation crises .,en,en,en
`` He calls for help while saying he is against centralization  but you can't have it both ways ''  Jones said .,np,en,en
The state is now faced with the immediate question of raising new taxes whether on utilities  real estate or motor vehicles  he said  `` and I challenge Mitchell to tell the people where he stands on the tax issue '' .,en,en,en
Earlier  Mitchell said in a statement :,en,en,en
`` I think that all Americans will resent deeply the statements made about President Eisenhower by Richard J. Hughes .,en,en,en
His reference to ' discredited carcass ' or ' tattered remains ' of the president's leadership is an insult to the man who led our forces to victory in the greatest war in all history  to the man who was twice elected overwhelmingly by the American people as president of the United States  and who has been the symbol to the world of the peace-loving intentions of the free nations .,en,en,en
`` I find it hard to understand how anyone seeking a position in public life could demonstrate such poor judgment and bad taste .,en,en,en
`` Such a vicious statement can only have its origin in the desire of a new political candidate to try to make his name known by condemning a man of world stature .,en,en,en
It can only rebound to Mr. Hughes' discredit '' .,en,en,en
Sees Jones ahead,en,np2,en
Sen. Charles W. Sandman  R-Cape May  said today Jones will run well ahead of his GOP opponents for the gubernatorial nomination .,en,en,en
Sandman  state campaign chairman for Jones  was addressing a meeting in the Military Park Hotel  Newark  of Essex County leaders and campaign managers for Jones .,en,en,en
Sandman told the gathering that reports from workers on a local level all over the state indicate that Jones will be chosen the Republican Party's nominee with the largest majority given a candidate in recent years .,en,en,en
Sandman said : `` The announcement that Sen. Clifford Case Aj  has decided to spend all his available time campaigning for Mr. Mitchell is a dead giveaway .,en,en,en
It is a desperate effort to prop up a sagging candidate who has proven he cannot answer any questions about New Jersey's problems .,en,en,en
`` We have witnessed in this campaign the effort to project Mr. Mitchell as the image of a unity candidate from Washington .,en,en,en
That failed .,en,en,en
`` We are now witnessing an effort to transfer to Mr. Mitchell some of the glow of Sen. Case's candidacy of last year .,en,en,en
That  too  will fail '' .,en,en,en
Sandman announced the appointment of Mrs. Harriet Copeland Greenfield of 330 Woodland Ave.  Westfield  as state chairman of the Republican Women for Jones Committee .,en,en,en
Mrs. Greenfield is president of the Westfield Women's Republican Club and is a Westfield county committeewoman .,en,en,en
County Supervisor Weldon R. Sheets  who is a candidate for the Democratic gubernatorial nomination  today called for an end to paper ballots in those counties in the state which still use them .,en,en,en
The proposal  Sheets said  represents part of his program for election reforms necessary to make democracy in New Jersey more than a `` lip service word '' .,en,en,en
Sheets said that his proposed law would offer state financing aid for the purchase of voting machines  enabling counties to repay the loan over a 10-year period without interest or charge .,en,en,en
Sheets added that he would ask for exclusive use of voting machines in the state by January  1964 .,en,en,en
Although he pointed out that mandatory legislation impinging on home rule is basically distasteful  he added that the vital interest in election results transcended county lines .,en,en,en
The candidacy of Mayor James J. Sheeran of West Orange  for the Republican nomination for sheriff of Essex County  was supported today by Edward W. Roos  West Orange public safety commissioner .,en,en,en
Sheeran  a lawyer and former FBI man is running against the Republican organization's candidate  Freeholder William MacDonald  for the vacancy left by the resignation of Neil Duffy  now a member of the State Board of Tax Appeals .,en,en,en
`` My experience as public safety commissioner ''  Roos said  `` has shown me that the office of sheriff is best filled by a man with law enforcement experience  and preferably one who is a lawyer .,en,en,en
Jim Sheeran fits that description '' .,en,en,en
-- William J. Seidel  state fire warden in the Department of Conservation and Economic Development  has retired after 36 years of service .,en,en,en
A citation from Conservation Commissioner Salvatore A. Bontempo credits his supervision with a reduction in the number of forest fires in the state .,en,en,en
Seidel joined the department in 1925 as a division fire warden after graduation in 1921 from the University of Michigan with a degree in forestry and employment with private lumber companies .,en,en,en
In October 1944  he was appointed state warden and chief of the Forest Fire Section .,en,en,en
Under his supervision  the state fire-fighting agency developed such techniques as plowing of fire lines and established a fleet of tractor plows and tractor units for fire fighting .,en,en,en
He also expanded and modernized the radio system with a central control station .,en,en,en
He introduced regular briefing sessions for district fire wardens and first aid training for section wardens .,en,en,en
He is credited with setting up an annual co-operative fire prevention program in co-operation with the Red Cross and State Department of Education .,en,en,en
-- Richard J. Hughes made his Morris County debut in his bid for the Democratic gubernatorial nomination here last night with a pledge `` to carry the issues to every corner of the state '' .,en,en,en
He promised nearly 200 Democratic county committee members at the meeting in the Puddingstone Inn : `` When I come back here after the November election you'll think  ' You're my man -- you're the kind of governor we're glad we elected ' '' .,en,en,en
He said  `` We Democrats must resolve our issues on the test of what is right and just  and not what is expedient at the time '' .,en,en,en
In his only attack on the Republicans  Hughes said  `` The three Republican candidates for governor are tripping over their feet for popular slogans to win the primary .,en,en,en
But we'll have a liberal  well planned  forward looking  honest platform .,en,en,en
We'll not talk out of one side of our mouth in Morris County and out of the other side in Hudson .,en,en,en
`` We'll take the truth to the people  and the people will like the truth and elect their candidate and party in November '' .,en,en,en
He said  `` You can see signs of the Republicans' feeble attack on the Meyner administration .,en,en,en
But I shall campaign on the Meyner record to meet the needs of the years ahead '' .,en,en,en
He urged New Jersey to `` become a full partner in the courageous actions of President Kennedy '' .,en,en,en
He called for a greater attraction of industry and a stop to the piracy of industry by Southern states  and a strong fight against discrimination in business and industry .,en,en,en
`` We must keep the bloodstream of New Jersey clean ''  the former Superior Court judge said .,en,en,en
`` To prevent hoodlums from infiltrating the state as they did in the Republican administration in the early 1940s '' .,en,en,en
Calling the Democrats the `` party that lives  breathes and thinks for the good of the people ''  Hughes asked  `` a representative Democratic vote in the primary for a springboard toward victory in November '' .,en,en,en
Hughes supported Gov. Meyner's `` Green Acres '' plan for saving large tracts of open land from the onrush of urban development .,en,en,en
He said legislation for a $60 million bond issue to underwrite the program is expected to be introduced Monday .,en,en,en
The plan will provide $45 million for purchase of open land by the state .,en,en,en
The other $15 million is to be alloted to municipalities on a matching fund basis .,en,en,en
Hughes said  `` This is not a plan to conquer space -- but to conserve it ''  pointing out the state population has increased 125000 each year since 1950 .,en,en,en
He said `` Morris County is rapidly changing and unless steps are taken to preserve the green areas  there will be no land left to preserve '' .,en,en,en
Hughes would not comment on tax reforms or other issues in which the Republican candidates are involved .,en,en,en
He said no matter what stand he takes it would be misconstrued that he was sympathetic to one or the other of the Republicans .,en,en,en
`` After the primary ''  he promised  `` I'll be explicit on where I stand to bring you a strong  dynamic administration .,en,en,en
I'm not afraid to tangle with the Republican nominee '' .,en,en,en
-- Fifteen members of the Republican State Committee who are retiring -- voluntarily -- this year were honored yesterday by their colleagues .,en,en,en
The outgoing members  whose four-year terms will expire a week after the April 18 primary election  received carved wooden elephants  complete with ivory tusks  to remember the state committee by .,en,en,en
There may be other 1961 state committee retirements come April 18  but they will be leaving by choice of the Republican voters .,en,en,en
A special presentation was made to Mrs. Geraldine Thompson of Red Bank  who is stepping down after 35 years on the committee .,en,en,en
She also was the original GOP national committeewoman from New Jersey in the early 1920s following adoption of the women's suffrage amendment .,en,en,en
She served one four-year term on the national committee .,en,en,en
Resentment welled up yesterday among Democratic district leaders and some county leaders at reports that Mayor Wagner had decided to seek a third term with Paul R. Screvane and Abraham D. Beame as running mates .,en,en,en
At the same time reaction among anti-organization Democratic leaders and in the Liberal party to the Mayor's reported plan was generally favorable .,en,en,en
Some anti-organization Democrats saw in the program an opportunity to end the bitter internal fight within the Democratic party that has been going on for the last three years .,en,en,en
The resentment among Democratic organization leaders to the reported Wagner plan was directed particularly at the Mayor's efforts to name his own running mates without consulting the leaders .,en,en,en
Some viewed this attempt as evidence that Mr. Wagner regarded himself as bigger than the party .,en,en,en
Some Democratic district and county leaders are reported trying to induce State Controller Arthur Levitt of Brooklyn to oppose Mr. Wagner for the Mayoral nomination in the Sept. 7 Democratic primary .,en,en,en
These contend there is a serious question as to whether Mr. Wagner has the confidence of the Democratic rank and file in the city .,en,en,en
Their view is that last-minute changes the Mayor is proposing to make in the Democratic ticket only emphasize the weakness of his performance as Mayor .,en,en,en
In an apparent effort to head off such a rival primary slate  Mr. Wagner talked by telephone yesterday with Representative Charles A. Buckley  the Bronx Democratic leader  and with Joseph T. Sharkey  the Brooklyn Democratic leader .,en,en,en
Mayor visits Buckley,en,en,en
As usual  he made no attempt to get in touch with Carmine G. De Sapio  the Manhattan leader .,en,en,en
He is publicly on record as believing Mr. De Sapio should be replaced for the good of the party .,en,en,en
Last night the Mayor visited Mr. Buckley at the Bronx leader's home for a discussion of the situation .,en,en,en
Apparently he believes Mr. Buckley holds the key to the Democratic organization's acceptance of his choices for running mates without a struggle .,en,en,en
In talks with Mr. Buckley last week in Washington  the Mayor apparently received the Bronx leader's assent to dropping Controller Lawrence E. Gerosa  who lives in the Bronx  from this year's ticket .,en,en,en
But Mr. Buckley seems to have assumed he would be given the right to pick Mr. Gerosa's successor .,en,en,en
Screvane and Beame hailed,en,en,en
The Mayor declined in two interviews with reporters yesterday to confirm or deny the reports that he had decided to run and wanted Mr. Screvane  who lives in Queens  to replace Abe Stark  the incumbent  as the candidate for President of the City Council and Mr. Beame  who lives in Brooklyn  to replace Mr. Gerosa as the candidate for Controller .,en,en,en
The Mayor spoke yesterday at the United Irish Counties Feis on the Hunter College Campus in the Bronx .,en,en,en
After his speech  reporters asked him about the report of his political intentions  published in yesterday's New York Times .,en,en,en
The Mayor said :,en,en,en
`` It didn't come from me .,en,en,en
But as I have said before  if I announce my candidacy  I will have something definite to say about running mates '' .,en,en,en
Boston  June 16,en,en,en
-- A wave of public resentment against corruption in government is rising in Massachusetts .,en,en,en
There is a tangible feeling in the air of revulsion toward politics .,en,en,en
The taxi driver taking the visitor from the airport remarks that politicians in the state are `` all the same '' .,en,en,en
`` It's ' See Joe  see Jim ' ''  he says .,en,en,en
`` The hand is out '' .,en,en,en
A political scientist writes of the growth of `` alienated voters ''  who `` believe that voting is useless because politicians or those who influence politicians are corrupt  selfish and beyond popular control .,en,en,en
These voters view the political process as a secret conspiracy  the object of which is to plunder them '' .,en,en,en
Corruption is hardly a recent development in the city and state that were widely identified as the locale of Edwin O'Connor's novel  `` The Last Hurrah '' .,en,en,en
But there are reasons for the current spotlight on the subject .,en,en,en
A succession of highly publicized scandals has aroused the public within the last year .,en,en,en
Graft in the construction of highways and other public works has brought on state and Federal investigations .,en,en,en
And the election of President Kennedy has attracted new attention to the ethical climate of his home state .,en,en,en
A reader of the Boston newspapers can hardly escape the impression that petty chicanery  or worse  is the norm in Massachusetts public life .,en,en,en
Day after day some new episode is reported .,en,en,en
The state Public Works Department is accused of having spent $8555 to build a private beach for a state judge on his waterfront property .,en,en,en
An assistant attorney general is directed to investigate .,en,en,en
Washington  June 18,en,en,en
-- Congress starts another week tomorrow with sharply contrasting forecasts for the two chambers .,en,en,en
In the Senate  several bills are expected to pass without any major conflict or opposition .,en,en,en
In the House  the Southern-Republican coalition is expected to make another major stand in opposition to the Administration's housing bill  while more jockeying is expected in an attempt to advance the aid-to-education bill .,en,en,en
The housing bill is now in the House Rules Committee .,en,en,en
It is expected to be reported out Tuesday  but this is a little uncertain .,en,en,en
The panel's action depends on the return of Representative James W. Trimble  Democrat of Arkansas  who has been siding with Speaker Sam Rayburn's forces in the Rules Committee in moving bills to the floor .,en,en,en
Mr. Trimble has been in the hospital but is expected back Tuesday .,en,en,en
Leadership is hopeful,en,en,en
The housing bill is expected to encounter strong opposition by the coalition of Southern Democrats and conservative Republicans .,en,en,en
The Democratic leadership  however  hopes to pass it sometime this week .,en,en,en
The $6100000000 measure  which was passed last Monday by the Senate  provides for forty-year mortgages at low down-payments for moderate-income families .,en,en,en
It also provides for funds to clear slums and help colleges build dormitories .,en,en,en
The education bill appears to be temporarily stalled in the Rules Committee  where two Northern Democratic members who usually vote with the Administration are balking because of the religious controversy .,en,en,en
They are James J. Delaney of Queens and Thomas P. O'Neill Jr. of Massachusetts .,en,en,en
Three groups to meet,en,en,en
What could rescue the bill would be some quick progress on a bill amending the National Defense Education Act of 1958 .,en,en,en
This would provide for long-term Federal loans for construction of parochial and other private-school facilities for teaching science  languages and mathematics .,en,en,en
Mr. Delaney and Mr. O'Neill are not willing to vote on the public-school measure until the defense education bill clears the House Education and Labor Committee .,en,en,en
About half of all Peace Corps projects assigned to voluntary agencies will be carried out by religious groups  according to an official of the corps .,en,en,en
In the $40000000 budget that has been submitted for Congressional approval  $26000000 would be spent through universities and private voluntary agencies .,en,en,en
Twelve projects proposed by private groups are at the contract-negotiation stage  Gordon Boyce  director of relations with the voluntary agencies  said in a Washington interview .,en,en,en
Six of these were proposed by religious groups .,en,en,en
They will be for teaching  agriculture and community development in Southeast Asia  Africa  the Middle East and Latin America .,en,en,en
Interviews with several church leaders have disclosed that this development has raised the question whether the Peace Corps will be able to prevent confusion for church and state over methods  means and goals .,en,en,en
There are a number of ways this could happen  the churchmen pointed out  and here is an example :,en,en,en
Last month in Ghana an American missionary discovered when he came to pay his hotel bill that the usual rate had been doubled .,en,en,en
When he protested  the hotel owner said :,en,en,en
`` Why do you worry ? ?,en,en,en
The U. S. Government is paying for it .,en,en,en
The U. S. Government pays for all its overseas workers '' .,en,en,en
`` I don't work for the Government ''  the American said .,en,en,en
`` I'm a missionary '' .,en,en,en
The hotel owner shrugged .,en,np2,en
`` Same thing ''  he said .,en,en,en
And then  some churchmen remarked  there is a more classical church-state problem :,en,en,en
Can religious agencies use Government funds and Peace Corps personnel in their projects and still preserve the constitutional requirement on separation of church and state ? ?,en,en,en
R. Sargent Shriver Jr.  director of the corps  is certain that they can .,en,en,en
No religious group  he declared in an interview  will receive Peace Corps funds unless it forswears all proselytizing on the project it proposes .,en,en,en
Moscow  June 18,en,en,en
-- At a gay party in the Kremlin for President Sukarno of Indonesia  Premier Khrushchev pulled out his pockets and said  beaming : `` Look  he took everything I had '' ! !,en,en,en
Mr. Khrushchev was jesting in the expansive mood of the successful banker .,en,en,en
Indonesia is one of the twenty under-developed countries of Asia  Africa and Latin America that are receiving Soviet aid .,en,en,en
The Soviet Union and other members of the Communist bloc are rapidly expanding their economic  technical and military assistance to the uncommitted nations .,en,en,en
The Communist countries allocated more than $1000000000 in economic aid alone last year  according to Western estimates .,en,en,en
This was the biggest annual outlay since the Communist program for the under-developed countries made its modest beginning in 1954 .,en,en,en
In 1960 more than 6000 Communist technicians were present in those countries .,en,en,en
United Nations  N. Y.  June 18,en,en,en
-- A committee of experts has recommended that a country's population be considered in the distribution of professional posts at the United Nations .,en,en,en
This was disclosed today by a responsible source amid intensified efforts by the Soviet Union to gain a greater role in the staff and operation of the United Nations .,en,en,en
One effect of the proposal  which puts a premium on population instead of economic strength  as in the past  would be to take jobs from European nations and give more to such countries as India .,en,en,en
India is the most populous United Nations member with more than 400000000 inhabitants .,en,en,en
The new formula for filling staff positions in the Secretariat is one of a number of recommendations made by a panel of eight in a long and detailed report .,en,en,en
The report was completed after nearly eighteen months of work on the question of the organization of the United Nations .,en,en,en
Formula is due this week,en,en,en
The Advisory Committee on Administrative and Budgetary Questions is expected to receive the report this week .,en,en,en
The jobs formula is understood to follow these lines :,en,en,en
Each of the organization's ninety-nine members would get two professional posts  such as political affairs officer  a department head or an economist  to start .,en,en,en
Each member would get one post for each 10000000 people in its population up to 150000000 people or a maximum of fifteen posts .,en,en,en
Each member with a population above 150000000 would get one additional post for each additional 30000000 people up to an unspecified cut-off point .,en,en,en
Geneva  June 18,en,en,en
-- The three leaders of Laos agreed today to begin negotiations tomorrow on forming a coalition government that would unite the war-ridden kingdom .,en,en,en
The decision was made in Zurich by Prince Boun Oum  Premier of the pro-Western royal Government ; ;,en,en,en
Prince Souvanna Phouma  leader of the nation's neutralists and recognized as Premier by the Communist bloc  and Prince Souphanouvong  head of the pro-Communist Pathet Lao forces .,en,en,en
The latter two are half-brothers .,en,en,en
Their joint statement was welcomed by the Western delegations who will attend tomorrow the nineteenth plenary session of the fourteen-nation conference on the future of Laos .,en,en,en
An agreement among the Princes on a coalition government would ease their task  diplomats conceded .,en,en,en
But no one was overly optimistic .,en,en,en
Tactics studied in Geneva,en,en,en
W. Averell Harriman of the United States  Malcolm MacDonald of Britain  Maurice Couve De Murville  France's Foreign Minister  and Howard C. Green  Canada's Minister of External Affairs  concluded  meanwhile  a round of consultations here on future tactics in the conference .,en,en,en
The pace of the talks has slowed with each passing week .,en,en,en
Princess Moune  Prince Souvanna Phouma's young daughter  read the Princes' statement .,en,en,en
They had a two-hour luncheon together in `` an atmosphere of cordial understanding and relaxation ''  she said .,en,en,en
The three Laotians agreed upon a six-point agenda for their talks  which are to last three days .,en,en,en
The Princess said it was too early to say what would be decided if no agreement was reached after three days .,en,en,en
To deal with principles,en,en,en
The meetings in Zurich  the statement said  would deal only with principles that would guide the three factors in their search for a coalition Government .,en,en,en
Appointment of William S. Pfaff Jr.  41  as promotion manager of The Times-Picayune Publishing Company was announced Saturday by John F. Tims  president of the company .,en,en,en
Pfaff succeeds Martin Burke  who resigned .,en,en,en
The new promotion manager has been employed by the company since January  1946  as a commercial artist in the advertising department .,en,en,en
He is a native of New Orleans and attended Allen Elementary school  Fortier High school and Soule business college .,en,en,en
From June  1942  until December  1945  Pfaff served in the Army Air Corps .,en,en,en
While in the service he attended radio school at Scott Field in Belleville  Ill. .,en,en,en
Before entering the service  Pfaff for five years did clerical work with a general merchandising and wholesale firm in New Orleans .,en,en,en
He is married to the former Audrey Knecht and has a daughter  Karol  13 .,en,en,en
They reside at 4911 Miles Dr. .,en,en,en
-- Thousands of bleacher-type seats are being erected along Pennsylvania Avenue between the Capitol and the White House for the big inaugural parade on Jan. 20 .,en,en,en
Assuming the weather is halfway decent that day  hundreds of thousands of persons will mass along this thoroughfare as President John F. Kennedy and retiring President Dwight D. Eisenhower leave Capitol Hill following the oath-taking ceremonies and ride down this historic ceremonial route .,en,en,en
Pennsylvania Avenue  named for one of the original 13 states  perhaps is not the most impressive street in the District of Columbia from a commercial standpoint .,en,en,en
But from a historic viewpoint none can approach it .,en,en,en
Within view of the avenue are some of the United States government's tremendous buildings  plus shrines and monuments .,en,en,en
Of course  1600 Pennsylvania  the White House  is the most famous address of the free world .,en,en,en
Within an easy walk from Capitol Hill where Pennsylvania Avenue comes together with Constitution Avenue  begins a series of great federal buildings  some a block long and all about seven-stories high .,en,en,en
Great chapters of history have been recorded along the avenue  now about 169 years old .,en,en,en
In the early spring of 1913 a few hundred thousand persons turned out to watch 5000 women parade .,en,en,en
They were the suffragettes and they wanted to vote .,en,en,en
In the 1920 presidential election they had that right and many of them did vote for the first time .,en,en,en
Seats on square,en,en,en
Along this avenue which saw marching soldiers from the War Between the States returning in 1865 is the National Archives building where hundreds of thousands of this country's most valuable records are kept .,en,en,en
Also the department of justice building is located where J. Edgar Hoover presides over the federal bureau of investigation .,en,en,en
Street car tracks run down the center of Pennsylvania  powered with lines that are underground .,en,en,en
Many spectators will be occupying seats and vantage points bordering Lafayette Square  opposite the White House .,en,en,en
In this historic square are several statues  but the one that stands out over the others is that of Gen. Andrew Jackson  hero of the Battle of New Orleans .,en,en,en
Moving past the presidential viewing stand and Lafayette Square will be at least 40 marching units .,en,en,en
About 16000 military members of all branches of the armed forces will take part in the parade .,en,en,en
Division one of the parade will be the service academies .,en,en,en
Division two will include the representations of Massachusetts and Texas  the respective states of the President and of Vice-President L. B. Johnson .,en,en,en
Then will come nine other states in the order of their admission to the union .,en,en,en
Division three will be headed by the Marines followed by 12 states ; ;,en,en,en
division four will be headed by the Navy  followed by 11 states ; ;,en,en,en
division five  by the Air Force followed by 11 states .,en,en,en
Division six will be headed by the Coast Guard  followed by the reserve forces of all services  five states  Puerto Rico  the Virgin Islands  Guam  American Samoa  the trust territories and the Canal Zone .,en,en,en
Jackson  Miss.,en,en,en
-- What does 1961 offer in political and governmental developments in Mississippi ? ?,en,en,en
Even for those who have been observing the political scene a long time  no script from the past is worth very much in gazing into the state's immediate political future .,en,en,en
This is largely because of the unpredictability of the man who operates the helm of the state government and is the elected leader of its two million inhabitants -- Gov. Ross Barnett .,en,en,en
Barnett  who came into office with no previous experience in public administration  has surrounded himself with confusion which not only keeps his foes guessing but his friends as well .,en,en,en
Consequently  it is uncertain after nearly 12 months in office just which direction the Barnett administration will take in the coming year .,en,en,en
Could be scramble,en,en,en
Some predict the administration will settle down during 1961 and iron out the rough edges which it has had thus far .,en,en,en
The builtin headache of the Barnett regime thus far has been the steady stream of job-seekers and others who feel they were given commitments by Barnett at some stage of his eight-year quest for the governor's office .,en,en,en
There are many who predict that should Barnett decide to call the Legislature back into special session  it will really throw his administration into a scramble .,en,en,en
Certainly nobody will predict that the next time the lawmakers come back together Barnett will be able to enjoy a re-enactment of the strange but successful `` honeymoon '' he had in the 1960 legislative session .,en,en,en
If Barnett doesn't call a special session in 1961  it will be the first year in the last decade that the Legislature has not met in regular or special session .,en,en,en
The odds favor a special session  more than likely early in the year .,en,en,en
Legislators always get restless for a special session ( whether for the companionship or the $22.50 per diem is not certain ) and if they start agitating .,en,en,en
Barnett is not expected to be able to withstand the pressure .,en,en,en
The issue which may make it necessary to have a session is the highly sensitive problem of cutting the state's congressional districts from six to five to eliminate one congressional seat .,en,en,en
With eyes focused on the third congressional district  the historic Delta district  and Congressman Frank E. Smith as the one most likely to go  the redistricting battle will put to a test the longstanding power which lawmakers from the Delta have held in the Legislature .,en,en,en
Mississippi's relations with the national Democratic party will be at a crossroads during 1961  with the first Democratic president in eight years in the White House .,en,en,en
Split badly during the recent presidential election into almost equally divided camps of party loyalists and independents  the Democratic party in Mississippi is currently a wreck .,en,en,en
And there has been no effort since the election to pull it back together .,en,en,en
Barnett  as the titular head of the Democratic party  apparently must make the move to reestablish relations with the national Democratic party or see a movement come from the loyalist ranks to completely bypass him as a party functionary .,en,en,en
With a Democratic administration  party patronage would normally begin to flow to Mississippi if it had held its Democratic solidarity in the November election .,en,en,en
Now  the picture is clouded  and even US Sens. James O. Eastland and John C. Stennis  who remained loyal to the ticket  are uncertain of their status .,en,en,en
Reports are that it is more than probable that the four congressmen from Mississippi who did not support the party ticket will be stripped of the usual patronage which flows to congressmen .,en,en,en
Baton Rouge  La.,en,en,en
-- The Gov. Jimmie H. Davis administration appears to face a difficult year in 1961  with the governor's theme of peace and harmony subjected to severe stresses .,en,en,en
The year will probably start out with segregation still the most troublesome issue .,en,en,en
But it might give way shortly to another vexing issue -- that of finances in state government .,en,en,en
The transition from segregation to finances might already be in progress  in the form of an administration proposal to hike the state sales tax from 2 per cent to 3 per cent .,en,en,en
The administration has said the sales tax proposal is merely part of the segregation strategy  since the revenues from the increase would be dedicated to a grant in aid program .,en,en,en
But the tardiness of the administration in making the dedication has caused legislators to suspect the tax bill was related more directly to an over-all shortage of cash than to segregation .,en,en,en
Indeed  the administration's curious position on the sales tax was a major factor in contributing to its defeat .,en,en,en
The administration could not say why $28 million was needed for a grant-in-aid program .,en,en,en
The effectiveness of the governor in clearing up some of the inconsistencies revolving about the sales tax bill may play a part in determining whether it can muster the required two-thirds vote .,en,en,en
The tax bill will be up for reconsideration Wednesday in the House when the Legislature reconvenes .,en,en,en
Davis may use the tax bill as a means to effect a transition from special sessions of the Legislature to normalcy .,en,en,en
If it fails to pass  he can throw up his hands and say the Legislature would not support him in his efforts to prevent integration .,en,en,en
He could terminate special sessions of the Legislature .,en,en,en
Actually  Davis would have to toss in the towel soon anyway .,en,en,en
Many legislators are already weary and frustrated over the so-far losing battle to block token integration .,en,en,en
This is not the sort of thing most politicos would care to acknowledge publicly .,en,en,en
They would like to convey the notion something is being done  even though it is something they know to be ineffectual .,en,en,en
Passage of the sales tax measure would also give Davis the means to effect a transition .,en,en,en
He could tell the Legislature they had provided the needed funds to carry on the battle .,en,en,en
Then he could tell them to go home  while the administration continued to wage the battle with the $28 million in extra revenues the sales tax measure would bring in over an eight months period .,en,en,en
It is difficult to be certain how the administration views that $28 million  since the views of one leader may not be the same as the views of another one .,en,en,en
But if the administration should find it does not need the $28 million for a grant-in-aid program  a not unlikely conclusion  it could very well seek a way to use the money for other purposes .,en,en,en
This would be in perfect consonance with the underlying concern in the administration -- the shortage of cash .,en,en,en
It could become an acute problem in the coming fiscal year .,en,en,en
If the administration does not succeed in passing the sales tax bill  or any other tax bill  it could very well be faced this spring at the fiscal session of the Legislature with an interesting dilemma .,en,en,en
Since the constitution forbids introduction of a tax bill at a fiscal session  the administration will either have to cut down expenses or inflate its estimates of anticipated revenues .,en,en,en
In either case  it could call a special session of the Legislature later in 1961 to make another stab at raising additional revenues through a tax raiser .,en,en,en
The prospect of cutting back spending is an unpleasant one for any governor .,en,en,en
It is one that most try to avoid  as long as they can see an alternative approach to the problem .,en,en,en
But if all alternatives should be clearly blocked off  it can be expected the Davis administration will take steps to trim spending at the spring session of the state Legislature .,en,en,en
This might be done to arouse those who have been squeezed out by the trims to exert pressure on the Legislature  so it would be more receptive to a tax proposal later in the year .,en,en,en
